num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
1881	4820.501943	62.526700	-2.682501	0.565082	54.996026
1883	4822.601031	53.138010	-2.539257	0.581025	43.844924
1885	4824.698092	45.844661	-2.573592	0.590498	30.827514
1887	4826.779713	38.968250	-2.463174	0.580779	21.422142
1889	4828.859174	32.452329	-2.088551	0.569712	15.962660
1891	4830.944266	27.087444	-1.772366	0.568135	11.153600
1893	4833.033571	22.608467	-1.524351	0.572998	7.155536
1895	4835.123224	18.833042	-1.329389	0.579575	4.490124
