num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
1903	4882.082057	63.154767	5.449068	0.550400	59.781707
1905	4884.172847	54.207386	4.895959	0.551829	42.287264
1907	4886.264513	46.122250	4.426967	0.551865	29.502115
1909	4888.356145	38.960772	3.890936	0.550581	20.973150
1911	4890.448645	32.743660	3.284822	0.548317	14.756634
1913	4892.542980	27.405170	2.757706	0.544507	10.569048
1915	4894.636978	22.942960	2.253586	0.543440	7.301961
1917	4896.732368	19.110674	1.853970	0.542080	5.287572
