num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
1857	4735.699265	65.025405	2.958691	0.567713	55.079864
1859	4737.789181	55.471415	2.647279	0.570801	38.810509
1861	4739.876729	46.806041	2.375926	0.572519	30.422705
1863	4741.963995	39.176597	2.061905	0.572487	22.245163
1865	4744.052718	32.634019	1.707851	0.571113	15.594798
1867	4746.139648	27.150394	1.399460	0.568047	11.104806
1869	4748.226337	22.515303	1.138281	0.565633	7.482758
1871	4750.309860	18.648208	0.917926	0.563326	4.803289
